gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,71,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,40.45,2871.95,No
Male,0,No,No,38,Yes,Yes,Fiber optic,One year,Yes,Electronic check,80.76,3068.88,Yes
Female,0,Yes,No,39,Yes,No,No,Month-to-month,Yes,Mailed check,116.65,4549.35,No
Male,0,Yes,No,53,Yes,No,Fiber optic,Two year,Yes,Mailed check,30.68,1626.04,No
Male,0,Yes,No,2,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),69.74,139.48,Yes
Male,0,Yes,No,54,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,23.26,1303.1,No
Male,0,Yes,No,32,No,No,Fiber optic,Two year,Yes,Mailed check,50.76,1688.94,No
Male,1,Yes,No,70,Yes,No phone service,Fiber optic,Two year,No,Electronic check,81.3,5691.0,Yes
Female,0,Yes,Yes,18,Yes,No,DSL,One year,No,Electronic check,103.79,1868.22,No
Female,0,Yes,Yes,33,Yes,Yes,No,Two year,Yes,Electronic check,92.49,3080.22,No
Female,0,No,No,49,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),65.21,3195.29,No
Female,0,Yes,No,46,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),110.74,5157.74,No
Male,0,Yes,No,45,Yes,Yes,No,Two year,Yes,Electronic check,48.88,2199.6,No
Male,0,No,No,55,Yes,No,No,Month-to-month,No,Credit card (automatic),94.91,5220.05,Yes
Male,0,Yes,Yes,56,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.35,3715.6,No
Male,0,No,No,50,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),109.66,5483.0,Yes
Female,0,Yes,No,53,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),99.34,5272.38,No
Male,0,No,No,27,No,Yes,Fiber optic,One year,No,Electronic check,109.95,2968.65,No
Male,0,No,No,18,Yes,No phone service,Fiber optic,One year,Yes,Electronic check,39.85,746.13,No
Female,0,Yes,No,26,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),86.15,2261.06,Yes
Female,0,No,Yes,47,Yes,No,No,Two year,No,Electronic check,93.32,4402.33,No
Female,1,Yes,No,18,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.73,1696.68,Yes
Female,1,Yes,Yes,50,Yes,No,Fiber optic,Two year,Yes,Mailed check,69.41,3470.5,No
Male,0,Yes,No,6,Yes,Yes,No,Month-to-month,No,Electronic check,19.15,114.9,No
Male,0,Yes,No,28,Yes,Yes,DSL,One year,Yes,Mailed check,44.67,1270.22,No
Female,0,No,No,42,Yes,No,Fiber optic,Month-to-month,No,Electronic check,50.98,2177.76,Yes
Male,1,Yes,No,68,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),104.91,7151.33,No
Male,1,No,No,57,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),103.77,5914.89,No
Male,0,No,No,7,No,Yes,DSL,Month-to-month,No,Electronic check,28.68,230.28,No
Female,0,Yes,Yes,41,No,Yes,No,Two year,Yes,Bank transfer (automatic),114.88,4721.91,No
Male,0,Yes,No,41,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),36.61,1536.52,No
Female,0,Yes,No,12,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.26,723.12,No
Male,0,Yes,No,25,Yes,No phone service,Fiber optic,One year,Yes,Credit card (automatic),39.95,998.75,No
Male,1,No,No,17,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),105.75,1797.75,Yes
Male,0,Yes,Yes,41,Yes,Yes,DSL,Month-to-month,No,Mailed check,94.44,3872.04,No
Female,0,No,Yes,50,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),54.06,2703.0,Yes
Male,1,Yes,No,15,Yes,No,No,Month-to-month,Yes,Mailed check,87.55,1317.58,No
Female,0,Yes,No,2,Yes,No,DSL,One year,Yes,Mailed check,36.81,123.12,No
Female,0,Yes,No,44,Yes,No,No,Month-to-month,Yes,Mailed check,56.99,2540.86,No
Female,0,Yes,No,21,Yes,Yes,No,One year,Yes,Credit card (automatic),56.46,1196.1,No
Male,0,No,Yes,22,Yes,No,No,Month-to-month,Yes,Electronic check,42.27,992.35,Yes
Male,0,No,No,58,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),107.38,6230.41,No
Male,0,Yes,Yes,61,Yes,No phone service,No,Two year,Yes,Bank transfer (automatic),87.24,5331.76,No
Male,0,No,No,67,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,46.55,3118.85,No
Female,0,No,Yes,53,Yes,No,DSL,One year,Yes,Electronic check,42.7,2263.1,No
Female,0,Yes,No,56,Yes,No phone service,DSL,One year,Yes,Mailed check,19.83,1138.33,No
Female,0,Yes,Yes,22,Yes,Yes,No,One year,No,Credit card (automatic),53.35,1173.7,No
Male,0,No,No,59,Yes,Yes,DSL,One year,Yes,Mailed check,71.73,4232.07,No
Female,0,No,No,72,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),46.33,3344.64,No
Male,0,No,No,54,Yes,No,DSL,Month-to-month,Yes,Electronic check,89.45,4830.3,No
Female,0,No,No,62,No,No phone service,DSL,Two year,Yes,Bank transfer (automatic),60.0,3720.89,No
Male,0,Yes,No,55,Yes,Yes,DSL,Two year,Yes,Electronic check,50.26,2771.67,No
Male,0,Yes,Yes,54,Yes,No,No,Month-to-month,No,Credit card (automatic),113.78,6144.12,No
Female,0,No,No,24,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,44.81,1078.2,No
Female,0,Yes,No,25,Yes,No phone service,No,Two year,No,Bank transfer (automatic),58.62,1467.59,No
Female,1,No,Yes,48,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),56.99,2735.52,No
Female,0,No,Yes,62,Yes,No phone service,No,Two year,Yes,Bank transfer (automatic),42.6,2668.53,No
Male,0,Yes,No,44,Yes,Yes,Fiber optic,Two year,No,Electronic check,40.18,1767.92,No
Female,0,No,No,72,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),48.84,3610.4,No
Female,0,No,No,38,Yes,No,Fiber optic,Two year,No,Credit card (automatic),106.15,4060.4,Yes
Female,0,Yes,No,64,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),96.24,6210.42,Yes
Male,0,Yes,Yes,68,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.46,5980.36,No
Male,0,No,Yes,55,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),64.62,3554.1,No
Female,0,No,No,8,Yes,No,No,Month-to-month,Yes,Electronic check,69.79,558.32,Yes
Male,0,Yes,Yes,69,Yes,No,No,One year,No,Bank transfer (automatic),45.25,3122.25,No
Female,0,No,No,27,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,25.58,732.47,No
Male,0,No,No,44,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,51.77,2277.88,No
Male,1,Yes,Yes,25,Yes,Yes,DSL,Month-to-month,No,Electronic check,68.55,1721.6,Yes
Male,0,Yes,No,27,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,23.85,643.95,No
Male,0,Yes,Yes,39,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,27.0,1053.0,No
Female,0,Yes,No,14,Yes,Yes,No,Two year,Yes,Credit card (automatic),44.83,627.62,Yes
Female,0,Yes,Yes,5,No,Yes,DSL,Month-to-month,No,Credit card (automatic),55.44,361.22,No
Female,0,Yes,No,26,Yes,No,DSL,Two year,No,Electronic check,58.12,1511.12,Yes
Male,0,No,No,37,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),30.02,1130.67,No
Female,0,No,No,67,Yes,No phone service,Fiber optic,Two year,No,Electronic check,41.03,2828.73,No
Female,0,Yes,No,63,Yes,No,No,One year,Yes,Bank transfer (automatic),44.69,2865.74,No
Female,0,Yes,Yes,29,Yes,No phone service,No,Month-to-month,Yes,Mailed check,24.9,798.17,No
Male,0,No,No,2,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),51.26,186.02,Yes
Male,1,No,No,61,No,No,No,Month-to-month,Yes,Credit card (automatic),25.37,1550.38,No
Male,0,No,No,11,Yes,Yes,DSL,Two year,Yes,Mailed check,89.75,1011.01,No
Female,0,Yes,Yes,29,Yes,No,DSL,Month-to-month,Yes,Mailed check,57.38,1673.77,No
Female,0,Yes,No,37,Yes,Yes,DSL,One year,Yes,Credit card (automatic),51.33,1923.25,No
Female,0,No,Yes,59,Yes,Yes,No,Two year,No,Mailed check,30.91,1844.78,No
Male,0,Yes,No,37,Yes,No,Fiber optic,Two year,Yes,Electronic check,41.1,1606.57,No
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,One year,No,Electronic check,41.74,598.95,No
Female,0,Yes,No,17,Yes,Yes,DSL,One year,No,Bank transfer (automatic),118.49,2014.33,No
Male,0,No,Yes,51,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),103.21,5293.5,Yes
Male,0,No,No,28,Yes,No,No,One year,No,Bank transfer (automatic),19.56,584.22,No
Male,0,Yes,No,59,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,80.92,4774.28,No
Male,1,Yes,Yes,20,Yes,No,Fiber optic,Two year,No,Credit card (automatic),44.1,882.0,No
Female,0,Yes,No,16,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),28.65,505.94,No
Male,0,Yes,Yes,17,Yes,No,DSL,Month-to-month,Yes,Electronic check,89.97,1529.49,Yes
Male,0,Yes,No,56,Yes,No,Fiber optic,Two year,No,Credit card (automatic),31.42,1759.52,No
Male,0,No,No,36,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,63.26,2277.36,Yes
Male,0,Yes,No,59,Yes,No,Fiber optic,Two year,No,Electronic check,82.48,4878.58,No
Female,0,Yes,No,37,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,74.56,2813.88,No
Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),117.72,1328.35,No
Male,0,No,No,72,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),98.15,7066.8,No
Male,0,No,Yes,0,No,No,Fiber optic,Month-to-month,No,Electronic check,96.97,66.9,Yes
Male,0,Yes,No,57,Yes,No,DSL,Two year,No,Bank transfer (automatic),54.27,3136.86,No
Male,0,No,No,2,Yes,No phone service,Fiber optic,Two year,Yes,Bank transfer (automatic),18.86,87.34,No
Male,0,No,No,62,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),92.91,5808.42,No
Male,0,No,Yes,20,Yes,No,DSL,Month-to-month,No,Mailed check,119.97,2399.4,Yes
Female,0,No,No,22,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.4,1306.8,No
Male,0,No,No,8,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),118.52,948.16,Yes
Female,0,No,Yes,54,Yes,No,No,Month-to-month,Yes,Credit card (automatic),32.45,1801.83,No
Female,1,Yes,No,18,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.24,868.32,No
Male,0,No,No,61,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),35.41,2160.01,No
Female,0,No,No,38,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,66.47,2525.86,Yes
Female,0,Yes,No,26,Yes,Yes,Fiber optic,Two year,No,Mailed check,99.29,2581.54,No
Female,0,Yes,No,45,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),52.75,2373.75,No
Female,0,Yes,Yes,33,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.44,3650.74,Yes
Female,1,Yes,No,32,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.57,2354.24,Yes
Female,1,No,Yes,49,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),65.47,3241.13,No
Male,0,No,No,19,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),98.28,1869.57,Yes
Female,0,No,No,39,Yes,Yes,No,Month-to-month,Yes,Mailed check,28.35,1105.65,No
Female,0,No,No,57,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.92,5524.44,Yes
Female,0,Yes,No,30,Yes,No,No,Two year,No,Bank transfer (automatic),42.78,1290.48,No
Male,1,No,Yes,37,Yes,No phone service,Fiber optic,Month-to-month,Yes,Credit card (automatic),46.64,1821.51,No
Female,0,No,No,44,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),79.14,3494.26,No
Male,0,Yes,No,40,Yes,No phone service,Fiber optic,One year,No,Electronic check,110.0,4400.0,No
Female,1,No,Yes,8,No,No,Fiber optic,Month-to-month,Yes,Electronic check,77.0,627.48,Yes
Male,0,No,No,8,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),84.19,682.24,Yes
Male,0,No,No,62,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,97.21,6057.27,No
Female,1,No,No,21,Yes,No,Fiber optic,Month-to-month,No,Electronic check,44.45,1065.3,Yes
Female,0,Yes,Yes,15,Yes,No,Fiber optic,Month-to-month,No,Mailed check,102.38,1535.7,Yes
Male,0,Yes,No,31,Yes,No,DSL,Month-to-month,Yes,Electronic check,60.63,1879.53,No
Female,0,Yes,Yes,65,Yes,Yes,DSL,One year,Yes,Mailed check,35.92,2358.25,No
Male,0,Yes,Yes,13,Yes,Yes,DSL,One year,No,Electronic check,53.71,789.51,No
Male,0,Yes,Yes,37,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,43.11,1628.62,Yes
Male,0,No,Yes,7,Yes,No phone service,Fiber optic,Month-to-month,No,Credit card (automatic),41.33,289.31,No
Male,1,No,Yes,20,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),46.82,985.64,No
Male,0,Yes,No,55,Yes,No,DSL,Month-to-month,Yes,Electronic check,36.45,2094.44,No
Female,0,Yes,No,45,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),86.11,3874.95,No
Male,0,Yes,Yes,42,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),77.16,3240.72,No
Male,0,No,Yes,45,No,No,Fiber optic,Two year,No,Credit card (automatic),84.14,3789.09,Yes
Female,0,Yes,No,47,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),53.06,2508.88,Yes
Male,0,No,No,69,Yes,No phone service,DSL,Two year,Yes,Bank transfer (automatic),96.51,6728.39,No
Female,0,No,Yes,30,No,No,No,One year,No,Electronic check,31.22,936.6,No
Female,0,No,Yes,32,Yes,No,DSL,One year,Yes,Credit card (automatic),76.26,2460.41,No
Female,0,No,Yes,43,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),46.1,2060.14,No
Male,0,Yes,Yes,70,No,No,No,Month-to-month,No,Electronic check,71.82,5038.6,No
Male,0,No,Yes,7,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),51.01,357.07,No
Male,0,No,No,72,Yes,Yes,No,One year,No,Electronic check,98.63,7129.87,No
Female,0,Yes,Yes,1,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),108.91,108.91,Yes
Male,0,No,No,16,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),93.74,1516.72,Yes
Female,0,No,Yes,51,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,35.91,1831.41,No
Male,0,No,No,44,Yes,Yes,DSL,One year,Yes,Mailed check,46.04,2025.76,No
Female,0,Yes,No,36,Yes,No,Fiber optic,One year,Yes,Mailed check,111.77,4023.72,Yes
Male,0,No,No,41,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),62.6,2566.6,Yes
Male,0,No,No,43,Yes,No,Fiber optic,Month-to-month,No,Electronic check,114.0,4951.7,Yes
Male,0,Yes,No,37,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.03,2156.61,No
Female,0,Yes,No,5,No,No,DSL,Month-to-month,Yes,Electronic check,115.08,639.09,Yes
Female,0,No,No,67,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),112.43,7532.81,Yes
Male,0,No,No,50,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.37,4268.5,No
Male,0,Yes,No,34,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,18.9,642.6,No
Female,0,No,No,57,No,No,Fiber optic,Two year,Yes,Electronic check,58.83,3353.31,No
Female,0,Yes,No,56,Yes,No,Fiber optic,One year,Yes,Electronic check,110.95,6213.2,Yes
Female,0,No,No,72,Yes,No,DSL,Two year,Yes,Credit card (automatic),108.28,7796.16,No
Male,0,Yes,Yes,5,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,37.11,219.16,Yes
Female,0,No,Yes,12,Yes,Yes,No,Two year,No,Credit card (automatic),58.72,704.64,Yes
Male,0,Yes,No,58,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),103.22,6014.54,No
Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76.94,2231.26,No
Male,0,Yes,No,1,No,Yes,DSL,Month-to-month,Yes,Electronic check,104.42,104.42,Yes
Female,1,Yes,Yes,57,Yes,No,DSL,One year,Yes,Mailed check,102.31,5843.73,No
Female,0,Yes,No,35,Yes,Yes,DSL,Two year,No,Credit card (automatic),110.56,3901.23,No
Female,1,No,No,71,Yes,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,29.96,2127.16,No
Female,0,No,No,44,Yes,No,No,Month-to-month,No,Mailed check,32.81,1443.64,No
Female,0,Yes,No,8,Yes,No,Fiber optic,One year,No,Credit card (automatic),26.45,274.06,Yes
Male,0,No,No,64,Yes,No phone service,DSL,Two year,Yes,Bank transfer (automatic),113.4,7257.6,No
Female,1,No,No,49,Yes,Yes,DSL,One year,No,Bank transfer (automatic),66.47,3257.03,No
Female,0,No,No,31,Yes,No,Fiber optic,Month-to-month,No,Electronic check,24.56,761.36,No
Female,0,No,Yes,42,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,50.8,2133.6,Yes
Male,0,No,No,53,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,53.84,2853.52,No
Female,0,No,No,46,Yes,No,Fiber optic,Two year,Yes,Mailed check,100.58,4664.82,No
Male,0,Yes,No,13,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,93.02,1209.26,Yes
Female,0,No,No,47,Yes,No phone service,DSL,One year,Yes,Electronic check,88.32,4151.04,No
Female,0,No,No,54,Yes,No,DSL,Month-to-month,No,Credit card (automatic),20.23,1092.42,No
Male,0,No,Yes,28,Yes,No,DSL,Two year,No,Bank transfer (automatic),110.89,3173.96,No
Female,0,Yes,Yes,46,No,Yes,DSL,One year,Yes,Bank transfer (automatic),39.99,1888.36,No
Male,0,No,No,62,Yes,No,DSL,Two year,No,Bank transfer (automatic),82.16,5138.75,No
Male,0,No,No,18,No,Yes,DSL,One year,No,Credit card (automatic),24.31,437.58,No
Female,1,No,No,8,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),26.32,230.61,No
Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),18.98,683.28,No
Female,0,No,No,51,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,75.72,3871.84,No
Female,0,Yes,No,56,Yes,Yes,No,Two year,No,Credit card (automatic),82.2,4699.34,No
Male,0,No,No,27,Yes,Yes,DSL,Month-to-month,No,Electronic check,23.15,625.05,No
Male,0,Yes,Yes,35,Yes,No,No,Two year,Yes,Electronic check,47.63,1667.05,Yes
Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,104.85,6605.55,No
Male,0,Yes,Yes,17,Yes,No,Fiber optic,Month-to-month,No,Mailed check,28.33,481.61,Yes
Female,0,No,Yes,34,Yes,Yes,Fiber optic,One year,No,Electronic check,40.09,1363.06,Yes
Female,0,Yes,Yes,67,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),61.29,4119.68,No
Male,0,Yes,Yes,38,Yes,No,No,Two year,Yes,Bank transfer (automatic),103.91,3989.8,No
Female,0,Yes,No,7,Yes,Yes,DSL,Two year,No,Bank transfer (automatic),43.99,321.63,No
Female,1,Yes,No,14,Yes,Yes,Fiber optic,One year,Yes,Mailed check,119.71,1675.94,No
Female,0,No,No,6,Yes,No,DSL,Two year,Yes,Electronic check,54.24,325.44,Yes
Female,0,No,Yes,16,Yes,Yes,DSL,Month-to-month,No,Credit card (automatic),57.42,934.77,Yes
Male,0,No,No,63,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,30.45,1951.22,No
Male,0,No,No,11,Yes,Yes,DSL,Month-to-month,No,Electronic check,87.38,961.18,Yes
Female,0,Yes,Yes,55,Yes,No,DSL,One year,Yes,Bank transfer (automatic),42.83,2355.65,No
Male,0,No,No,45,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),82.14,3735.02,No
Male,0,Yes,Yes,46,Yes,Yes,DSL,One year,Yes,Bank transfer (automatic),40.76,1965.58,No
Male,0,No,No,15,Yes,No,DSL,Month-to-month,Yes,Electronic check,57.56,919.59,Yes
Female,0,No,No,68,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),105.38,7265.06,No
Female,0,No,No,1,Yes,No,No,Month-to-month,No,Electronic check,93.37,93.37,Yes
Female,0,Yes,No,53,Yes,Yes,DSL,One year,Yes,Mailed check,33.77,1841.38,No
Male,0,No,No,26,No,No,DSL,One year,No,Credit card (automatic),79.99,2144.16,Yes
Female,0,No,No,30,Yes,No phone service,No,Two year,Yes,Bank transfer (automatic),82.12,2463.6,No
Female,0,No,No,40,Yes,No,DSL,One year,Yes,Mailed check,27.24,1089.6,No
Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Two year,Yes,Mailed check,65.51,2292.85,No
Female,0,No,Yes,46,Yes,Yes,DSL,Two year,No,Electronic check,44.59,2051.14,No
Female,0,No,No,42,Yes,Yes,No,One year,Yes,Mailed check,65.65,2757.3,No
Male,0,Yes,No,64,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.26,6309.11,No
Male,0,Yes,No,49,Yes,Yes,No,Two year,No,Electronic check,34.14,1672.86,No
Male,0,No,Yes,0,Yes,Yes,DSL,One year,Yes,Mailed check,30.58,21.09,Yes
Female,1,No,No,71,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,45.47,3228.37,No
Female,0,No,Yes,56,Yes,No,DSL,One year,Yes,Electronic check,115.13,6549.54,No
Female,0,Yes,No,15,No,Yes,No,Two year,No,Electronic check,94.28,1476.67,No
Male,0,Yes,No,27,Yes,Yes,No,Two year,Yes,Mailed check,19.98,539.46,No
Male,0,Yes,No,21,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),58.9,1252.15,No
Female,0,No,Yes,40,Yes,No,Fiber optic,Month-to-month,No,Electronic check,44.25,1770.0,Yes
Female,1,Yes,No,18,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),83.09,1503.37,Yes
Male,1,No,No,49,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,64.85,3209.42,No
Male,0,Yes,No,58,Yes,No,Fiber optic,Month-to-month,No,Mailed check,116.38,6750.04,No
Male,1,Yes,No,68,Yes,No,Fiber optic,Two year,Yes,Electronic check,40.34,2743.12,No
Male,1,Yes,No,33,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.96,2572.68,Yes
Female,0,No,No,38,No,Yes,DSL,One year,Yes,Bank transfer (automatic),89.42,3402.12,No
Male,1,No,No,6,Yes,No,No,One year,No,Credit card (automatic),102.21,613.26,No
Female,0,No,Yes,51,Yes,Yes,No,Two year,Yes,Mailed check,59.51,3100.3,No
Female,0,No,No,59,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.07,5196.13,No
Female,0,Yes,No,51,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,48.93,2510.15,No
Male,0,No,Yes,23,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,62.42,1477.09,No
Male,1,Yes,Yes,25,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),109.35,2826.96,No
Male,0,No,No,9,Yes,No,No,Two year,No,Credit card (automatic),114.89,1122.68,Yes
Male,0,No,Yes,16,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),91.32,1530.82,No
Female,0,Yes,No,1,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),56.18,56.18,Yes
Male,1,Yes,Yes,26,Yes,No,Fiber optic,Two year,Yes,Mailed check,101.65,2698.68,No
Male,1,No,No,72,Yes,No,No,Month-to-month,No,Credit card (automatic),20.64,1499.88,No
Female,0,No,No,70,No,No phone service,DSL,Two year,Yes,Bank transfer (automatic),28.48,2011.66,No
Male,0,Yes,No,47,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),85.46,4016.62,No
Female,0,Yes,No,8,Yes,Yes,Fiber optic,Two year,No,Electronic check,47.71,468.75,No
Female,0,Yes,No,22,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.04,2530.88,No
Female,0,Yes,No,70,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,62.48,4373.6,No
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),61.8,4469.98,No
Female,0,No,Yes,26,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,87.16,2266.16,No
Female,0,No,Yes,70,Yes,No,Fiber optic,One year,No,Electronic check,96.29,6746.18,Yes
Female,0,No,No,42,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,66.51,2875.15,No
Female,0,No,Yes,6,Yes,No,Fiber optic,One year,Yes,Electronic check,39.83,259.73,No
Male,0,Yes,Yes,62,Yes,No,DSL,One year,No,Bank transfer (automatic),96.88,6008.14,No
Male,0,Yes,No,43,Yes,Yes,No,One year,Yes,Mailed check,50.68,2179.24,No
Male,0,Yes,No,38,Yes,No phone service,Fiber optic,Two year,No,Credit card (automatic),35.86,1362.68,No
Male,0,No,No,39,No,No,No,Month-to-month,Yes,Mailed check,82.43,3257.95,No
Female,0,Yes,Yes,6,Yes,No,DSL,One year,No,Credit card (automatic),27.23,164.78,No
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,117.08,8109.75,Yes
Female,0,No,No,24,Yes,Yes,No,One year,Yes,Electronic check,82.5,1980.0,Yes
Male,0,No,Yes,58,Yes,Yes,DSL,One year,Yes,Credit card (automatic),118.56,6913.08,Yes
